full_name,name,brand,category,description,abv,serving_ml,alcohol_ml,alcohol_grams,abv_suspicious,missing_taste_profile,abv_outlier,recommendable,image_url,source_dataset,dataset_version,astringency,body,bitter,sweet,sour,salty,fruits,hoppy,spices,malty
Finlandia Sahti Ky Finlandia Strong Sahti,Finlandia Strong Sahti,Finlandia Sahti Ky,Farmhouse Ale - Sahti,,10.0,375.0,37.5,29.587500000000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,0,0,0,6,2,0,4,0,1,4
"Fireman's Brew, Inc. Fireman's Brew Brewnette Beer",Fireman's Brew Brunette Beer,"Fireman's Brew, Inc.",Bock - Doppelbock,,8.0,375.0,30.0,23.67,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,9,119,57,101,21,0,29,37,0,147
Firestone Walker Brewing Co. Bravo Brown,Bravo 2017,Firestone Walker Brewing Co.,Brown Ale - American,Imperial Brown Ale - This beer is then aged for up to a year in used Heaven Hill bourbon barrels.,13.2,375.0,49.5,39.0555,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,7,38,20,71,16,2,22,15,20,95
Firestone Walker Brewing Co. Double Barrel Ale,DBA (Double Barrel Ale),Firestone Walker Brewing Co.,Pale Ale - English,"DBA—a.k.a. Double Barrel Ale—is the trailblazing ﬂagship beer that started it all for us back in 1996. Partially fermented in our patented Firestone Union oak-­‐barrel brewing system, DBA quickly took the Central Coast by storm and set the pace for future beers to come. Today, DBA is regarded as a California classic, and stands as an iconic tribute to traditional cask-­‐fermented English ales. Pale malts create a smooth middle with ribbons of caramel, English toﬀee and toasted oak.",5.0,375.0,18.75,14.793750000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,9,27,32,46,22,0,19,43,11,80
Firestone Walker Brewing Co. Double Double Barrel Ale,Double Double Barrel Ale,Firestone Walker Brewing Co.,Barleywine - English,,12.0,375.0,45.0,35.505,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,10,45,16,67,13,0,35,9,32,101
Firestone Walker Brewing Co. Double Jack,Double Jack,Firestone Walker Brewing Co.,IPA - Imperial,"A dangerously drinkable Double IPA. Double Jack opens up with bright grapefruit and tangerine American hop aromas. Beautifully crafted undertones of stone fruit are revealed upon first sip, followed by the essence of blue basil and pine. A sturdy pale and crystal malt backbone brings balance to high hop intensity. Complex and aggressively hopped, and flawlessly balanced.",9.5,375.0,35.625,28.108125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,22,38,53,76,77,0,118,78,3,61
Firestone Walker Brewing Co. Firestone Lager,Firestone Lager,Firestone Walker Brewing Co.,Lager - Helles,"We created our first Firestone Lager in 2000, and it proved to be well ahead of its time. Now it's back, new and improved, for those who finally want a better lager.In a craft world dominated by hoppy beers, we have gone back to basics with Firestone Lager. this is our hardest beer to make--and our easiest one to drink. Made in the classic all-malt Munich Helles style, Firestone Lager demands technical perfection from our brewing team, with a transparent canvas that would otherwise reveal the smallest flaw. Gambrinus pilsner malt establishes a crisp, dry base with a soft mouthfeel, while noble German hops provide just a whisper of bitterness. The result is an impossibly smooth and immensely drinkable beer that aims to help redefine American Lager. In the words of Brewmaster Matt Brynildson, ""Firestone Lager is made for drinking, not thinking. It's all about enjoying a good, clean beer.""",4.5,375.0,16.875,13.314375,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,46,29,45,32,7,3,12,65,4,66
Firestone Walker Brewing Co. Helldorado,Helldorado,Firestone Walker Brewing Co.,Barleywine - American,"Part of the adventure of aging beer in retired spirits barrels is the synergistic interaction of different malt flavors with the oak and spirit flavors from the barrel. Darker beers like stouts and darker barley wines have typically been the favored candidates for barrel-aging, due to their deeper caramel and roasted flavors. Helldorado breaks that mold with a deep golden color from being brewed solely with English and American pale malts. The bready, honeyed flavors of pale malts pull out rich wildflower honey, vanilla and coconut notes from the oak, creating an overall flavor evocative of bourbon-glazed graham crackers that stands as singularly unique in our Vintage lineup.",12.8,375.0,48.0,37.872,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,6,39,25,101,23,5,45,48,21,134
Firestone Walker Brewing Co. Oaktoberfest,Oaktoberfest,Firestone Walker Brewing Co.,Lager - Märzen / Oktoberfest,"Oaktoberfest is a true German Marzen bier brewed with premium imported Pilsner and Vienna malts and is spiced with Bavarian hop from the mother land. Light Amber in color, soft malty profile, full bodied lager beer. Fermented with the famous Bavarian Augustiner Lager yeast from Munich. We utilized German Hallertauer Traditions for both bittering and aroma additions adding a rich, noble hop presence to this beer.",5.0,375.0,18.75,14.793750000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,19,39,39,52,23,1,26,64,26,95
Firestone Walker Brewing Co. Opal,Opal,Firestone Walker Brewing Co.,Farmhouse Ale - Saison,"Bringing down the Farmhouse! Our interpretation of the rustic Wallonian Saison style is a harmonious blend of rustic grains, spicy yeast and unique sauvignon blanc tones. Inviting lemon grass and gooseberry meet peppery spice and fresh grain aromas. Spicy Belgian yeast create a complex yet dry and refreshing canvas with splashes of citrus and stone fruit with a bright tropical white wine finish. Hop bitterness is assertive yet harmonious rounding out slightly tart and refreshing.",7.5,375.0,28.125,22.190625,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,23,30,49,41,78,2,75,82,50,45
Firestone Walker Brewing Co. Pale 31,Pale 31 California Pale Ale,Firestone Walker Brewing Co.,Pale Ale - American,"Pale 31 is brewed to exemplify the classic California pale ale style, hence the name honoring the Golden State as the 31st state to be admitted to the Union. Beautiful ﬂoral and citrus hop aromas greet the nose with undertones of lightly toasted malt. Crisp pale and crystal malts oﬀer a hint of sweetness. Subtle hop bitterness oﬀers a refreshing ﬁnish. Perfect for a sunny day at the beach or barbecue with friends, Pale 31 represents the bold yet approachable spirit that embodies our state.",4.9,375.0,18.375000000000004,14.497875000000004,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,18,13,45,31,51,1,57,76,6,37
Firestone Walker Brewing Co. Parabola,Parabola,Firestone Walker Brewing Co.,Stout - Russian Imperial,"This Russian imperial oatmeal stout is aged for a full year in a blend of bourbon barrels from Elijah Craig, Four Roses, Pappy Van Winkle, Woodford Reserve, and Buﬀalo Trace.",13.0,375.0,48.75,38.463750000000005,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,7,74,33,62,6,0,18,11,20,105
Firestone Walker Brewing Co. Solace,Solace,Firestone Walker Brewing Co.,Wheat Beer - American Pale,,4.8,375.0,18.0,14.202,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,33,36,25,33,69,1,93,30,21,83
Firestone Walker Brewing Co. Sticky Monkey,Stickee Monkee,Firestone Walker Brewing Co.,Quadrupel (Quad),"It has been said that the only constant is change and the same is true for barrel-aged beers. Cut from a similar recipe, this barrel-aged Quad evolves and shows a different face each year; a result of time spent aging in the barrel. Turbinado brown sugar from Mexico adds wonderful molasses flavors that are reminiscent of Belgian candi sugar. It has a full body and lush texture with barrel expression all over; toasted oak, coconut, leather and rich cigar tobacco.",12.5,375.0,46.875,36.984375,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,5,68,35,148,19,0,77,4,26,130
Firestone Walker Brewing Co. Unfiltered Double Barrel Ale,Unfiltered Double Barrel Ale,Firestone Walker Brewing Co.,Pale Ale - English,100% Barrel Fermented.,5.0,375.0,18.75,14.793750000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,24,51,29,46,34,0,32,50,15,87
Firestone Walker Brewing Co. Velvet Merlin (Merkin),Velvet Merkin,Firestone Walker Brewing Co.,Stout - Oatmeal,"Our decadent Oatmeal Stout lovingly aged in Bourbon barrels. Beautiful chocolate, espresso and vanilla-bourbon aromas hold your nose hostage. Rich dark chocolate truffle, bourbon and espresso create a dangerously smooth and incredibly drinkable barrel aged Oatmeal Stout. Hoarding tendencies may occur.",7.8,375.0,29.25,23.07825,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,2,120,19,74,4,0,11,2,31,176
Firestone Walker Brewing Co. §ucaba (Abacus),§ucaba,Firestone Walker Brewing Co.,Barleywine - English,"Also known as Abacus2011 Reserve Series Bottle Notes:O.G. 27 PlatoF.G. 4.7 PlatoI.B.U. 42 unitsYeast: British Ale (House)Cases: 1500 producedColor: 36SRM (Dark Ruby)2014 Bottle NotesO.G. 27 PlatoF.G. 4.7 PlatoI.B.U. 42 unitsYeast: British Ale (House)Cases: 3500 producedColor: 36SRM (Dark Ruby)Matured for 1 year in a blend of Heaven Hill, 4 Roses, and Old Fitzgerald barrels.",12.5,375.0,46.875,36.984375,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,5,51,24,105,23,0,50,19,18,112
Fish Brewing Company / Fishbowl Brewpub Fish Tale Winterfish,Fish Tale Winterfish,Fish Brewing Company / Fishbowl Brewpub,Winter Warmer,,7.5,375.0,28.125,22.190625,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,11,36,70,72,59,0,81,110,18,73
Fish Brewing Company / Fishbowl Brewpub Leavenworth Boulder Bend Dunkelweizen,Leavenworth Boulder Bend Dunkelweizen,Fish Brewing Company / Fishbowl Brewpub,Wheat Beer - Dunkelweizen,,4.7,375.0,17.625,13.906125000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,9,55,29,53,18,0,27,21,12,114
Fish Brewing Company / Fishbowl Brewpub Old Woody,Old Woody,Fish Brewing Company / Fishbowl Brewpub,Old Ale,,10.0,375.0,37.5,29.587500000000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,15,73,40,111,33,0,60,59,18,88
Fitger's Brewhouse 1100 Wheat Wine,1100 Wheat Wine,Fitger's Brewhouse,Wheat Beer - Wheatwine,Aged in first use Woodford bourbon barrels for a year.,11.5,375.0,43.125,34.025625,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,4,30,4,34,14,0,38,9,12,30
Fitger's Brewhouse Wildfire Lager,Wildfire Lager,Fitger's Brewhouse,Chile Beer,,5.25,375.0,19.6875,15.533437500000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,1,8,7,3,4,0,3,1,42,7
Flat Branch Pub & Brewery Green Chili Beer,Green Chili Beer,Flat Branch Pub & Brewery,Chile Beer,This is the chili-heads favorite brew. A mild base beer is spiced up with Anaheim and Serrano peppers. This beer has a wonderful green chili aroma and a touch of heat in the finish. Have it with tomato juice as a “liquid enchilada”.,5.25,375.0,19.6875,15.533437500000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,8,16,4,4,4,0,3,3,63,7
Flat Branch Pub & Brewery Red Wheat,Red Wheat,Flat Branch Pub & Brewery,Wheat Beer - American Dark,Our Red Wheat is a variation of our Honey Wheat. It is reddish copper in color due to a generous addition of colored malts that also contribute a slight caramel taste. Wheat malt is added to make up 50% of the total malt bill. Nicely balanced with a light addition of German Perle and Tettnang hops. A very easy to drink yet flavorful and light beer.16 IBU,5.2,375.0,19.5,15.3855,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,1,4,4,4,0,0,0,5,0,24
Flensburger Brauerei GmbH Und Co. KG Flensburger Dunkel,Flensburger Dunkel,Flensburger Brauerei GmbH Und Co. KG,Lager - Munich Dunkel,,4.8,375.0,18.0,14.202,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,22,43,44,59,12,0,15,76,25,144
Flensburger Brauerei GmbH Und Co. KG Flensburger Gold,Flensburger Gold,Flensburger Brauerei GmbH Und Co. KG,Lager - European / Dortmunder Export,,4.8,375.0,18.0,14.202,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,35,41,43,53,24,5,27,90,7,121
Flensburger Brauerei GmbH Und Co. KG Flensburger Pilsener,Flensburger Pilsener,Flensburger Brauerei GmbH Und Co. KG,Pilsner - German,,4.8,375.0,18.0,14.202,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,30,28,68,11,11,5,10,105,6,86
Florida Beer Company Hog's Head Brew (Harry Potter),Hog's Head Brew (Harry Potter),Florida Beer Company,Scottish Ale,,5.5,375.0,20.625,16.273125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,7,16,12,8,4,0,1,12,3,21
Florida Beer Company Ybor Gold Amber Lager,Ybor Gold Amber Lager,Florida Beer Company,Lager - Vienna,,4.6,375.0,17.249999999999996,13.610249999999997,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,20,26,28,37,13,5,9,43,5,73
Flossmoor Station Restaurant & Brewery Pullman Brown Ale,Pullman Nut Brown,Flossmoor Station Restaurant & Brewery,Brown Ale - English,"A traditional english brown ale, very nutty aroma towards hazel and Brazil nuts, deep brown in color and very well rounded body",6.0,375.0,22.5,17.7525,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,8,96,67,92,10,2,13,28,4,177
Flossmoor Station Restaurant & Brewery Wooden Hell,Wooden Hell,Flossmoor Station Restaurant & Brewery,Barleywine - English,"GABF 2006 Strong Barrel Aged Bronze, Woodford Reserve Barrel Aged Barleywine",9.5,375.0,35.625,28.108125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,11,77,35,134,28,0,78,44,51,143
Flying Bison Brewing Company Aviator Red,Aviator Red,Flying Bison Brewing Company,Red Ale - Irish,,5.5,375.0,20.625,16.273125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,18,57,44,76,15,0,23,53,11,109
Flying Bison Brewing Company Rusty Chain,Rusty Chain,Flying Bison Brewing Company,Lager - Vienna,"The #1 best selling local craft beer in Buffalo. Medium bodied Vienna-style amber beer with soft, nutty malt flavors and just enough German hops for balance. “Chain” goes great with chicken, pizza, grilled vegetables… pretty much everything now that we think about it.Available year round on draft, in bottles, and cans all across WNY.MALTS: Pilsner, Vienna, CaramelHOPS: Magnum, Tettnang20 IBU",5.2,375.0,19.5,15.3855,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,14,45,38,53,9,0,5,48,7,80
Flying Dog Brewery Backyard Ale,Backyard Ale,Flying Dog Brewery,Smoked Beer,,7.5,375.0,28.125,22.190625,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,10,28,13,34,11,0,9,12,46,43
Flying Dog Brewery Barrel-Aged Gonzo Imperial Porter,Gonzo - Barrel-Aged,Flying Dog Brewery,Porter - Imperial,"Aged for months in oak whiskey barrels from A. Smith Bowman, our deep and dark Gonzo gets even more mysterious with notes of vanilla and whiskey warmth.Malts: Caramel, Black, ChocolateHops: Northern Brewer, CascadeYeast: American Ale and English Ale85 IBU",11.3,375.0,42.375,33.433875,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,5,91,58,86,16,0,24,23,33,154
Flying Dog Brewery Doggie Style Classic Pale Ale,Doggie Style,Flying Dog Brewery,Pale Ale - American,"Trends may come and go, but classics transcend time and space. And Doggie Style is certainly a classic. The standard in pale ales, this beautiful amber liquid perfectly balances Northern Brewer, Cascade, Simcoe, and Citra hops, then melds them together with Carastan malts to create an incredibly satisfying beer-flavored beer that tastes like beer. Next time you’re in the mood to get down and dirty with some sauce-heavy Chinese or BBQ, crack one open and make it a Doggie Style kind of night.Malts: CaramelHops: Northern Brewer, Cascade, Citra, SimcoeYeast: American AleIBU: 35",5.5,375.0,20.625,16.273125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,28,39,80,39,45,1,53,90,10,79
Flying Dog Brewery Dogtoberfest,Dogtoberfest,Flying Dog Brewery,Lager - Märzen / Oktoberfest,"There is sauerkraut in my lederhosen. I repeat: There is sauerkraut in my lederhosen!Malts: Vienna, MunichHops: Perle, HallertauYeast: Lager30 IBUBrewed with 100% imported German ingredients.",5.6,375.0,21.0,16.569,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,17,46,47,71,19,1,12,69,10,115
Flying Dog Brewery Gonzo Imperial Porter,Gonzo,Flying Dog Brewery,Porter - Imperial,"Too weird to live, too rare to die, Gonzo Imperial Porter is bold and forceful, like the man it was brewed to honor – Dr. Hunter S. Thompson. Complex layers of roasted chocolate, coffee, brown sugar, and vanilla malt flavors are balanced with a one-of-a-kind hop bite that hits you like a homemade firecracker. Buy the ticket and take the ride by pairing this rich and creamy porter with blue cheeses, smoked meats, BBQ, chili, chocolate and coffee desserts. Best shared with your closest circle of friends— real or hallucinated.Malts: Caramel, Black, ChocolateHops: Northern Brewer, CascadeYeas: American Ale, English AleIBU: 85ABV varies",10.0,375.0,37.5,29.587500000000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,9,88,124,54,13,0,9,86,25,134
